ID,context_id,context_length,context_title,context,question,answer,start position,question type,classification
96,12,1999,Masjid Aqsha di Bait al-Maqdis (3),"Banyak ulama tafsir yang telah mengulas peristiwa pengerusakan pertama dan pengerusakan kedua masjid Aqsha tersebut, seperti Zamakhsyari dalam tafsirnya al-Kasyayaf, Ibn Katsir, Tafsir al-Baydiwi, Tafsir al-Khazin, namun keterangan Ibn Khaldun lebih ilmiah dan sudut pandang kesejarahan, yang ditulis dalam Muqaddimah. Menurut Ibn Khaldun, Nebukadnezar menaklukkan Samaria, kemudian Judea dan menyerbu Yerusalem, menghancurkan Masjid Aqsha, membakar Taurat dan mematikan agama Yahudi. Nebukadnezar kemudian memboyong orang-orang Yahudi ke negerinya (untuk dijadikan budak), ini adalah peristiwa penghancuran Masjid Aqsha yang pertama. Selang tujuh puluh tahun seorang raja Persia dan dinasti Kiyaniyyah (Achaemenid) berhasil mengembalikan bangsa Yahudi itu ke Yerusalem, setelah mengalahkan Babylonia dalam suatu peperangan. Kaum Yahudi membangun kembali masjid mereka (Masjid Aqsha) menurut bentuk aslinya (dan zaman Nabi Sulayman). Tapi pusat ibadat itu hanya untuk kegiatan keagamaan para pendeta saja, tanpa makna kekuasaan politik seperti sebelumnya. Kekuasaan politik berada di tangan bangsa Persia. 

Iskandar Agung dan Yunani mengalahkan Persia, dan kaum Yahudi berada dalam kekuasaan Yunani. Tetapi kekuasaan ini segera melemah, dan kaum Yahudi bangkit kembali serta berhasil mengakhiri penjajahan Yunani. Kini kekuasaan kaum Yahudi ada di tangan kaum pendeta Hasmonean (Barn Hasyrnanaya), sampai mereka dikalahkan oleh bangsa Romawi Pada waktu Romawi menyerbu Yerusalem, kaum Yahudi diperintah oleh Raja Herodus, seorang penguasa Yahudi (konon berdarah Arab, namun berbudaya Yunani), yang kawin dengan wanita dari klan Hasmonean. Tentara Romawi, dipimpin oleh Titus, menghancurkan Yerusalem, meratakan Masjid Aqsha dengan tanah, dan mengasingkan orang-orang Yahudi ke Roma dan ke daerah yang lebih jauh lagi. Inilah penghancuran Masjid Aqsha yang kedua, dan pengasingan tersebut disebut kaum Yahudi sebagai ""Pengasingan Besar"" (Al-Jalwat Al-Kubra atau Al-Jala' Al-Akbar, the Great Exile).",Siapa yang berhasil mengakhiri penjajahan Yunani?,kaum Yahudi,1242,who,B
97,12,1999,Masjid Aqsha di Bait al-Maqdis (3),"Banyak ulama tafsir yang telah mengulas peristiwa pengerusakan pertama dan pengerusakan kedua masjid Aqsha tersebut, seperti Zamakhsyari dalam tafsirnya al-Kasyayaf, Ibn Katsir, Tafsir al-Baydiwi, Tafsir al-Khazin, namun keterangan Ibn Khaldun lebih ilmiah dan sudut pandang kesejarahan, yang ditulis dalam Muqaddimah. Menurut Ibn Khaldun, Nebukadnezar menaklukkan Samaria, kemudian Judea dan menyerbu Yerusalem, menghancurkan Masjid Aqsha, membakar Taurat dan mematikan agama Yahudi. Nebukadnezar kemudian memboyong orang-orang Yahudi ke negerinya (untuk dijadikan budak), ini adalah peristiwa penghancuran Masjid Aqsha yang pertama. Selang tujuh puluh tahun seorang raja Persia dan dinasti Kiyaniyyah (Achaemenid) berhasil mengembalikan bangsa Yahudi itu ke Yerusalem, setelah mengalahkan Babylonia dalam suatu peperangan. Kaum Yahudi membangun kembali masjid mereka (Masjid Aqsha) menurut bentuk aslinya (dan zaman Nabi Sulayman). Tapi pusat ibadat itu hanya untuk kegiatan keagamaan para pendeta saja, tanpa makna kekuasaan politik seperti sebelumnya. Kekuasaan politik berada di tangan bangsa Persia. 

Iskandar Agung dan Yunani mengalahkan Persia, dan kaum Yahudi berada dalam kekuasaan Yunani. Tetapi kekuasaan ini segera melemah, dan kaum Yahudi bangkit kembali serta berhasil mengakhiri penjajahan Yunani. Kini kekuasaan kaum Yahudi ada di tangan kaum pendeta Hasmonean (Barn Hasyrnanaya), sampai mereka dikalahkan oleh bangsa Romawi Pada waktu Romawi menyerbu Yerusalem, kaum Yahudi diperintah oleh Raja Herodus, seorang penguasa Yahudi (konon berdarah Arab, namun berbudaya Yunani), yang kawin dengan wanita dari klan Hasmonean. Tentara Romawi, dipimpin oleh Titus, menghancurkan Yerusalem, meratakan Masjid Aqsha dengan tanah, dan mengasingkan orang-orang Yahudi ke Roma dan ke daerah yang lebih jauh lagi. Inilah penghancuran Masjid Aqsha yang kedua, dan pengasingan tersebut disebut kaum Yahudi sebagai ""Pengasingan Besar"" (Al-Jalwat Al-Kubra atau Al-Jala' Al-Akbar, the Great Exile).",Siapa penguasa Yahudi pada saat bangsa Romawi menyerbu Yerusalem dan menghancurkan Masjid Aqsha?,Raja Herodus,1509,who,B
98,12,1999,Masjid Aqsha di Bait al-Maqdis (3),"Banyak ulama tafsir yang telah mengulas peristiwa pengerusakan pertama dan pengerusakan kedua masjid Aqsha tersebut, seperti Zamakhsyari dalam tafsirnya al-Kasyayaf, Ibn Katsir, Tafsir al-Baydiwi, Tafsir al-Khazin, namun keterangan Ibn Khaldun lebih ilmiah dan sudut pandang kesejarahan, yang ditulis dalam Muqaddimah. Menurut Ibn Khaldun, Nebukadnezar menaklukkan Samaria, kemudian Judea dan menyerbu Yerusalem, menghancurkan Masjid Aqsha, membakar Taurat dan mematikan agama Yahudi. Nebukadnezar kemudian memboyong orang-orang Yahudi ke negerinya (untuk dijadikan budak), ini adalah peristiwa penghancuran Masjid Aqsha yang pertama. Selang tujuh puluh tahun seorang raja Persia dan dinasti Kiyaniyyah (Achaemenid) berhasil mengembalikan bangsa Yahudi itu ke Yerusalem, setelah mengalahkan Babylonia dalam suatu peperangan. Kaum Yahudi membangun kembali masjid mereka (Masjid Aqsha) menurut bentuk aslinya (dan zaman Nabi Sulayman). Tapi pusat ibadat itu hanya untuk kegiatan keagamaan para pendeta saja, tanpa makna kekuasaan politik seperti sebelumnya. Kekuasaan politik berada di tangan bangsa Persia. 

Iskandar Agung dan Yunani mengalahkan Persia, dan kaum Yahudi berada dalam kekuasaan Yunani. Tetapi kekuasaan ini segera melemah, dan kaum Yahudi bangkit kembali serta berhasil mengakhiri penjajahan Yunani. Kini kekuasaan kaum Yahudi ada di tangan kaum pendeta Hasmonean (Barn Hasyrnanaya), sampai mereka dikalahkan oleh bangsa Romawi Pada waktu Romawi menyerbu Yerusalem, kaum Yahudi diperintah oleh Raja Herodus, seorang penguasa Yahudi (konon berdarah Arab, namun berbudaya Yunani), yang kawin dengan wanita dari klan Hasmonean. Tentara Romawi, dipimpin oleh Titus, menghancurkan Yerusalem, meratakan Masjid Aqsha dengan tanah, dan mengasingkan orang-orang Yahudi ke Roma dan ke daerah yang lebih jauh lagi. Inilah penghancuran Masjid Aqsha yang kedua, dan pengasingan tersebut disebut kaum Yahudi sebagai ""Pengasingan Besar"" (Al-Jalwat Al-Kubra atau Al-Jala' Al-Akbar, the Great Exile).",Siapa yang memimpin tentara Romawi saat menghancurkan Yerusalem dan Masjid Aqsha?,Titus,1670,who,B
99,12,1999,Masjid Aqsha di Bait al-Maqdis (3),"Banyak ulama tafsir yang telah mengulas peristiwa pengerusakan pertama dan pengerusakan kedua masjid Aqsha tersebut, seperti Zamakhsyari dalam tafsirnya al-Kasyayaf, Ibn Katsir, Tafsir al-Baydiwi, Tafsir al-Khazin, namun keterangan Ibn Khaldun lebih ilmiah dan sudut pandang kesejarahan, yang ditulis dalam Muqaddimah. Menurut Ibn Khaldun, Nebukadnezar menaklukkan Samaria, kemudian Judea dan menyerbu Yerusalem, menghancurkan Masjid Aqsha, membakar Taurat dan mematikan agama Yahudi. Nebukadnezar kemudian memboyong orang-orang Yahudi ke negerinya (untuk dijadikan budak), ini adalah peristiwa penghancuran Masjid Aqsha yang pertama. Selang tujuh puluh tahun seorang raja Persia dan dinasti Kiyaniyyah (Achaemenid) berhasil mengembalikan bangsa Yahudi itu ke Yerusalem, setelah mengalahkan Babylonia dalam suatu peperangan. Kaum Yahudi membangun kembali masjid mereka (Masjid Aqsha) menurut bentuk aslinya (dan zaman Nabi Sulayman). Tapi pusat ibadat itu hanya untuk kegiatan keagamaan para pendeta saja, tanpa makna kekuasaan politik seperti sebelumnya. Kekuasaan politik berada di tangan bangsa Persia. 

Iskandar Agung dan Yunani mengalahkan Persia, dan kaum Yahudi berada dalam kekuasaan Yunani. Tetapi kekuasaan ini segera melemah, dan kaum Yahudi bangkit kembali serta berhasil mengakhiri penjajahan Yunani. Kini kekuasaan kaum Yahudi ada di tangan kaum pendeta Hasmonean (Barn Hasyrnanaya), sampai mereka dikalahkan oleh bangsa Romawi Pada waktu Romawi menyerbu Yerusalem, kaum Yahudi diperintah oleh Raja Herodus, seorang penguasa Yahudi (konon berdarah Arab, namun berbudaya Yunani), yang kawin dengan wanita dari klan Hasmonean. Tentara Romawi, dipimpin oleh Titus, menghancurkan Yerusalem, meratakan Masjid Aqsha dengan tanah, dan mengasingkan orang-orang Yahudi ke Roma dan ke daerah yang lebih jauh lagi. Inilah penghancuran Masjid Aqsha yang kedua, dan pengasingan tersebut disebut kaum Yahudi sebagai ""Pengasingan Besar"" (Al-Jalwat Al-Kubra atau Al-Jala' Al-Akbar, the Great Exile).",Apa yang disebut kaum Yahudi sebagai pengasingan mereka setelah penghancuran Masjid Aqsha yang kedua?,"""Pengasingan Besar"" (Al-Jalwat Al-Kubra atau Al-Jala' Al-Akbar, the Great Exile)",1917,what,C
100,12,1999,Masjid Aqsha di Bait al-Maqdis (3),"Banyak ulama tafsir yang telah mengulas peristiwa pengerusakan pertama dan pengerusakan kedua masjid Aqsha tersebut, seperti Zamakhsyari dalam tafsirnya al-Kasyayaf, Ibn Katsir, Tafsir al-Baydiwi, Tafsir al-Khazin, namun keterangan Ibn Khaldun lebih ilmiah dan sudut pandang kesejarahan, yang ditulis dalam Muqaddimah. Menurut Ibn Khaldun, Nebukadnezar menaklukkan Samaria, kemudian Judea dan menyerbu Yerusalem, menghancurkan Masjid Aqsha, membakar Taurat dan mematikan agama Yahudi. Nebukadnezar kemudian memboyong orang-orang Yahudi ke negerinya (untuk dijadikan budak), ini adalah peristiwa penghancuran Masjid Aqsha yang pertama. Selang tujuh puluh tahun seorang raja Persia dan dinasti Kiyaniyyah (Achaemenid) berhasil mengembalikan bangsa Yahudi itu ke Yerusalem, setelah mengalahkan Babylonia dalam suatu peperangan. Kaum Yahudi membangun kembali masjid mereka (Masjid Aqsha) menurut bentuk aslinya (dan zaman Nabi Sulayman). Tapi pusat ibadat itu hanya untuk kegiatan keagamaan para pendeta saja, tanpa makna kekuasaan politik seperti sebelumnya. Kekuasaan politik berada di tangan bangsa Persia. 

Iskandar Agung dan Yunani mengalahkan Persia, dan kaum Yahudi berada dalam kekuasaan Yunani. Tetapi kekuasaan ini segera melemah, dan kaum Yahudi bangkit kembali serta berhasil mengakhiri penjajahan Yunani. Kini kekuasaan kaum Yahudi ada di tangan kaum pendeta Hasmonean (Barn Hasyrnanaya), sampai mereka dikalahkan oleh bangsa Romawi Pada waktu Romawi menyerbu Yerusalem, kaum Yahudi diperintah oleh Raja Herodus, seorang penguasa Yahudi (konon berdarah Arab, namun berbudaya Yunani), yang kawin dengan wanita dari klan Hasmonean. Tentara Romawi, dipimpin oleh Titus, menghancurkan Yerusalem, meratakan Masjid Aqsha dengan tanah, dan mengasingkan orang-orang Yahudi ke Roma dan ke daerah yang lebih jauh lagi. Inilah penghancuran Masjid Aqsha yang kedua, dan pengasingan tersebut disebut kaum Yahudi sebagai ""Pengasingan Besar"" (Al-Jalwat Al-Kubra atau Al-Jala' Al-Akbar, the Great Exile).",Siapa penulis tafsir yang lebih menekankan sudut pandang kesejarahan dalam mengulas peristiwa penghancuran Masjid Aqsha?,Ibn Khaldun,232,who,B
101,12,1999,Masjid Aqsha di Bait al-Maqdis (3),"Banyak ulama tafsir yang telah mengulas peristiwa pengerusakan pertama dan pengerusakan kedua masjid Aqsha tersebut, seperti Zamakhsyari dalam tafsirnya al-Kasyayaf, Ibn Katsir, Tafsir al-Baydiwi, Tafsir al-Khazin, namun keterangan Ibn Khaldun lebih ilmiah dan sudut pandang kesejarahan, yang ditulis dalam Muqaddimah. Menurut Ibn Khaldun, Nebukadnezar menaklukkan Samaria, kemudian Judea dan menyerbu Yerusalem, menghancurkan Masjid Aqsha, membakar Taurat dan mematikan agama Yahudi. Nebukadnezar kemudian memboyong orang-orang Yahudi ke negerinya (untuk dijadikan budak), ini adalah peristiwa penghancuran Masjid Aqsha yang pertama. Selang tujuh puluh tahun seorang raja Persia dan dinasti Kiyaniyyah (Achaemenid) berhasil mengembalikan bangsa Yahudi itu ke Yerusalem, setelah mengalahkan Babylonia dalam suatu peperangan. Kaum Yahudi membangun kembali masjid mereka (Masjid Aqsha) menurut bentuk aslinya (dan zaman Nabi Sulayman). Tapi pusat ibadat itu hanya untuk kegiatan keagamaan para pendeta saja, tanpa makna kekuasaan politik seperti sebelumnya. Kekuasaan politik berada di tangan bangsa Persia. 

Iskandar Agung dan Yunani mengalahkan Persia, dan kaum Yahudi berada dalam kekuasaan Yunani. Tetapi kekuasaan ini segera melemah, dan kaum Yahudi bangkit kembali serta berhasil mengakhiri penjajahan Yunani. Kini kekuasaan kaum Yahudi ada di tangan kaum pendeta Hasmonean (Barn Hasyrnanaya), sampai mereka dikalahkan oleh bangsa Romawi Pada waktu Romawi menyerbu Yerusalem, kaum Yahudi diperintah oleh Raja Herodus, seorang penguasa Yahudi (konon berdarah Arab, namun berbudaya Yunani), yang kawin dengan wanita dari klan Hasmonean. Tentara Romawi, dipimpin oleh Titus, menghancurkan Yerusalem, meratakan Masjid Aqsha dengan tanah, dan mengasingkan orang-orang Yahudi ke Roma dan ke daerah yang lebih jauh lagi. Inilah penghancuran Masjid Aqsha yang kedua, dan pengasingan tersebut disebut kaum Yahudi sebagai ""Pengasingan Besar"" (Al-Jalwat Al-Kubra atau Al-Jala' Al-Akbar, the Great Exile).",Siapa yang mengalahkan persia?,Iskandar Agung dan Yunani,1108,who,A
102,13,1477,Masjid Aqsha di Bait al-Maqdis (4),"Ibn Taimiyah, mengatakan bahwa yang sesungguhnya disebut al-Masjid al-Aqsha ialah seluruh kompleks di atas bukit Mona di Bayt al-Maqdis atau Yerusalem itu, yang sekarang dikenal sebagai al-Haram al-Syarif. Di atas kompleks al-Haram al-Syarif itulah dahulu berdiri Masjid Aqsha yang pertama oleh Nabi Sulayman, yang oleh orang Arab juga dinamakan Hailal Sulayman (dan diinggriskan menjadi Solomon Temple). Masjid Aqsha yang didirikan oleh nabi Sulayman ini dihancurkan oleh Nebukadnezar. Kemudian Uzair, dengan bantuan seorang raja Persia, Bahman, membangunnya kembali secara sederhana. Lalu raja Yahudi Herados (yang agung, begitu kaum Yahudi menyebutnya), membangun kembali Masjid itu dengan amat mega, di saat-saat kelahiran Nabi Isa al-Masih. Masjid Aqsha yang kedua ini kemudian dihancurkan oleh Titus dan Roma, pada tahun 70 Masehi. Dan orang-orang Romawi, karena kebencian mereka terhadap bangsa Yahudi, berusaha melenyapkan sama sekali sisa-sisa keyahudian pada Bayt al-Maqdis dan bekas Masjid Aqsha itu, dengan menjadikannya pusat penyembahan berhala mereka. Di atas bekas Masjid itu mereka bangun patung Dewi Aelia, berhala Romawi dan nama Yerusalem atau Bayt al-Maqdis pun diubah menjadi Aelia Kapitolina, atau Aeli. Orang Arab mengenalnya sebagai Iliyya, sehingga nama inipun tercantum dalam naskah perjanjian keamanan yang dibuat Umar untuk penduduk Bayt al-Maqdis pada tahun 641 M. Umar sendiri yang datang ke sana untuk menandatangani perjanjian damai tersebut.",Apa yang disebut dengan al-Masjid al-Aqsha?,seluruh kompleks di atas bukit Mona di Bayt al-Maqdis atau Yerusalem,82,what,C
103,13,1477,Masjid Aqsha di Bait al-Maqdis (4),"Ibn Taimiyah, mengatakan bahwa yang sesungguhnya disebut al-Masjid al-Aqsha ialah seluruh kompleks di atas bukit Mona di Bayt al-Maqdis atau Yerusalem itu, yang sekarang dikenal sebagai al-Haram al-Syarif. Di atas kompleks al-Haram al-Syarif itulah dahulu berdiri Masjid Aqsha yang pertama oleh Nabi Sulayman, yang oleh orang Arab juga dinamakan Hailal Sulayman (dan diinggriskan menjadi Solomon Temple). Masjid Aqsha yang didirikan oleh nabi Sulayman ini dihancurkan oleh Nebukadnezar. Kemudian Uzair, dengan bantuan seorang raja Persia, Bahman, membangunnya kembali secara sederhana. Lalu raja Yahudi Herados (yang agung, begitu kaum Yahudi menyebutnya), membangun kembali Masjid itu dengan amat mega, di saat-saat kelahiran Nabi Isa al-Masih. Masjid Aqsha yang kedua ini kemudian dihancurkan oleh Titus dan Roma, pada tahun 70 Masehi. Dan orang-orang Romawi, karena kebencian mereka terhadap bangsa Yahudi, berusaha melenyapkan sama sekali sisa-sisa keyahudian pada Bayt al-Maqdis dan bekas Masjid Aqsha itu, dengan menjadikannya pusat penyembahan berhala mereka. Di atas bekas Masjid itu mereka bangun patung Dewi Aelia, berhala Romawi dan nama Yerusalem atau Bayt al-Maqdis pun diubah menjadi Aelia Kapitolina, atau Aeli. Orang Arab mengenalnya sebagai Iliyya, sehingga nama inipun tercantum dalam naskah perjanjian keamanan yang dibuat Umar untuk penduduk Bayt al-Maqdis pada tahun 641 M. Umar sendiri yang datang ke sana untuk menandatangani perjanjian damai tersebut.",Siapakah yang pertama kali membangun Masjid Aqsha?,Nabi Sulayman,295,who,C
104,13,1477,Masjid Aqsha di Bait al-Maqdis (4),"Ibn Taimiyah, mengatakan bahwa yang sesungguhnya disebut al-Masjid al-Aqsha ialah seluruh kompleks di atas bukit Mona di Bayt al-Maqdis atau Yerusalem itu, yang sekarang dikenal sebagai al-Haram al-Syarif. Di atas kompleks al-Haram al-Syarif itulah dahulu berdiri Masjid Aqsha yang pertama oleh Nabi Sulayman, yang oleh orang Arab juga dinamakan Hailal Sulayman (dan diinggriskan menjadi Solomon Temple). Masjid Aqsha yang didirikan oleh nabi Sulayman ini dihancurkan oleh Nebukadnezar. Kemudian Uzair, dengan bantuan seorang raja Persia, Bahman, membangunnya kembali secara sederhana. Lalu raja Yahudi Herados (yang agung, begitu kaum Yahudi menyebutnya), membangun kembali Masjid itu dengan amat mega, di saat-saat kelahiran Nabi Isa al-Masih. Masjid Aqsha yang kedua ini kemudian dihancurkan oleh Titus dan Roma, pada tahun 70 Masehi. Dan orang-orang Romawi, karena kebencian mereka terhadap bangsa Yahudi, berusaha melenyapkan sama sekali sisa-sisa keyahudian pada Bayt al-Maqdis dan bekas Masjid Aqsha itu, dengan menjadikannya pusat penyembahan berhala mereka. Di atas bekas Masjid itu mereka bangun patung Dewi Aelia, berhala Romawi dan nama Yerusalem atau Bayt al-Maqdis pun diubah menjadi Aelia Kapitolina, atau Aeli. Orang Arab mengenalnya sebagai Iliyya, sehingga nama inipun tercantum dalam naskah perjanjian keamanan yang dibuat Umar untuk penduduk Bayt al-Maqdis pada tahun 641 M. Umar sendiri yang datang ke sana untuk menandatangani perjanjian damai tersebut.",Siapakah yang membangun kembali Masjid Aqsha yang pertama kali dibangun oleh Nabi Sulayman?,Uzair,496,who,C
105,13,1477,Masjid Aqsha di Bait al-Maqdis (4),"Ibn Taimiyah, mengatakan bahwa yang sesungguhnya disebut al-Masjid al-Aqsha ialah seluruh kompleks di atas bukit Mona di Bayt al-Maqdis atau Yerusalem itu, yang sekarang dikenal sebagai al-Haram al-Syarif. Di atas kompleks al-Haram al-Syarif itulah dahulu berdiri Masjid Aqsha yang pertama oleh Nabi Sulayman, yang oleh orang Arab juga dinamakan Hailal Sulayman (dan diinggriskan menjadi Solomon Temple). Masjid Aqsha yang didirikan oleh nabi Sulayman ini dihancurkan oleh Nebukadnezar. Kemudian Uzair, dengan bantuan seorang raja Persia, Bahman, membangunnya kembali secara sederhana. Lalu raja Yahudi Herados (yang agung, begitu kaum Yahudi menyebutnya), membangun kembali Masjid itu dengan amat mega, di saat-saat kelahiran Nabi Isa al-Masih. Masjid Aqsha yang kedua ini kemudian dihancurkan oleh Titus dan Roma, pada tahun 70 Masehi. Dan orang-orang Romawi, karena kebencian mereka terhadap bangsa Yahudi, berusaha melenyapkan sama sekali sisa-sisa keyahudian pada Bayt al-Maqdis dan bekas Masjid Aqsha itu, dengan menjadikannya pusat penyembahan berhala mereka. Di atas bekas Masjid itu mereka bangun patung Dewi Aelia, berhala Romawi dan nama Yerusalem atau Bayt al-Maqdis pun diubah menjadi Aelia Kapitolina, atau Aeli. Orang Arab mengenalnya sebagai Iliyya, sehingga nama inipun tercantum dalam naskah perjanjian keamanan yang dibuat Umar untuk penduduk Bayt al-Maqdis pada tahun 641 M. Umar sendiri yang datang ke sana untuk menandatangani perjanjian damai tersebut.",Siapa yang membangun kembali Masjid Aqsha yang kedua kalinya?,raja Yahudi Herados,591,who,C
106,13,1477,Masjid Aqsha di Bait al-Maqdis (4),"Ibn Taimiyah, mengatakan bahwa yang sesungguhnya disebut al-Masjid al-Aqsha ialah seluruh kompleks di atas bukit Mona di Bayt al-Maqdis atau Yerusalem itu, yang sekarang dikenal sebagai al-Haram al-Syarif. Di atas kompleks al-Haram al-Syarif itulah dahulu berdiri Masjid Aqsha yang pertama oleh Nabi Sulayman, yang oleh orang Arab juga dinamakan Hailal Sulayman (dan diinggriskan menjadi Solomon Temple). Masjid Aqsha yang didirikan oleh nabi Sulayman ini dihancurkan oleh Nebukadnezar. Kemudian Uzair, dengan bantuan seorang raja Persia, Bahman, membangunnya kembali secara sederhana. Lalu raja Yahudi Herados (yang agung, begitu kaum Yahudi menyebutnya), membangun kembali Masjid itu dengan amat mega, di saat-saat kelahiran Nabi Isa al-Masih. Masjid Aqsha yang kedua ini kemudian dihancurkan oleh Titus dan Roma, pada tahun 70 Masehi. Dan orang-orang Romawi, karena kebencian mereka terhadap bangsa Yahudi, berusaha melenyapkan sama sekali sisa-sisa keyahudian pada Bayt al-Maqdis dan bekas Masjid Aqsha itu, dengan menjadikannya pusat penyembahan berhala mereka. Di atas bekas Masjid itu mereka bangun patung Dewi Aelia, berhala Romawi dan nama Yerusalem atau Bayt al-Maqdis pun diubah menjadi Aelia Kapitolina, atau Aeli. Orang Arab mengenalnya sebagai Iliyya, sehingga nama inipun tercantum dalam naskah perjanjian keamanan yang dibuat Umar untuk penduduk Bayt al-Maqdis pada tahun 641 M. Umar sendiri yang datang ke sana untuk menandatangani perjanjian damai tersebut.",Kapan Masjid Aqsha yang kedua kalinya dihancurkan?,tahun 70 Masehi,821,when,B
